
"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",1,"2",22.056

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",2,"2",18.266

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",3,"2",22.135

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",4,"2",22.845

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",5,"2",19.052

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",6,"2",18.112

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",7,"2",18.781

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",8,"2",19.580

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",9,"2",19.143

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",10,"2",19.840

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",11,"2",18.633

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",12,"2",21.278

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",13,"2",21.667

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",14,"2",22.198

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
"TESTSPEED",600,"um/s"
"SHEARHEIGHT",4.0,"um"
"TESTLOAD",12,"g"
"FALLBACK",30,"%"
"TEST",15,"2",19.185

"TESTER","4000Plus","0"
"DATE","05/09/19"
"TIME","14:20:11"
"PRODUCT","DM"
"BATCH","KWB201"
"BONDER","PM"
"OPERATOR","ES Team"
"LOADUNIT","g"
"CARTRIDGE","50 g","20198817","Shear"
